id,submitdate,lastpage,startlanguage,seed,startdate,datestamp,ipaddr,G01Q30_researcher,G01Q30_code,department,sex,birth,year,order,entrance,entrance_other,locality,attempt,attempt_other,activities_education,activities_research,activities_entertainment,activities_socialnet,activities_busdevelop,activities_shopping,activities_gambling,activities_creativity,activities_other,frequency_friends,frequency_cultural,frequency_tavern,frequency_sports,frequency_museum,frequency_excursion,frequency_cinema,dropout_Aca01,dropout_Aca03,dropout_Aca04,dropout_Pers06,dropout_Pers08,dropout_Pers09,dropout_Inst12,dropout_Inst13,dropout_Inst14,dropout_Soc16,dropout_Soc20,dropout_SocNew,dropout_Eco22,dropout_Eco23,dropout_Eco24,affcomm_ac1,affcomm_ac2,affcomm_ac3,affcomm_ac4,affcomm_ac5,affcomm_ac6,burnout_ex01,burnout_ex03,burnout_ex04,burnout_md09,burnout_md11,burnout_md13,burnout_ci14,burnout_ci17,burnout_ci18,burnout_ei19,burnout_ei20,burnout_ei23,burnout_plc01,burnout_plc02,burnout_plc03,burnout_plc04,burnout_plc05,burnout_psc06,burnout_psc07,burnout_psc08,burnout_psc09,burnout_psc10,engagement_VI1,engagement_VI2,engagement_DE2,engagement_DE3,engagement_VI3,engagement_AB3,engagement_DE4,engagement_AB4,engagement_AB5,iat_TM01,iat_TM02,iat_EC03,iat_EC04,iat_TM05,iat_WN06,iat_WN07,iat_WN08,iat_WN09,iat_EC10,iat_EC11,iat_EC12,iat_EC13,iat_TM14,iat_EC15,iat_TM16,iat_TM17,iat_EC18,iat_EC19,iat_EC20,hads01,hads02,hads03,hads04,hads05,hads06,hads07,hads08,hads09,hads10,hads11,hads12,hads13,hads14,interviewtime,groupTime283,G01Q30Time,departmentTime,sexTime,birthTime,yearTime,orderTime,entranceTime,localityTime,attemptTime,activitiesTime,frequencyTime,groupTime282,dropoutTime,affcommTime,burnoutTime,engagementTime,iatTime,groupTime285,hads01Time,hads02Time,hads03Time,hads04Time,hads05Time,hads06Time,hads07Time,hads08Time,hads09Time,hads10Time,hads11Time,hads12Time,hads13Time,hads14Time,Dropout.irt,Academic.irt,Personal.irt,Institutional.irt,Social.irt,Economical.irt,IAT.irt,EmotionalConflict.irt,TimeManagement.irt,WorkNeglect.irt,Burnout.irt,Exhaustion.irt,MentalDistance.irt,CognitiveImpairment.irt,EmotionalImpairment.irt,Psychologic.irt,Psychosomatic.irt,Engagement.irt,Absorption.irt,Dedication.irt,Vigor.irt,AffeComm.irt,HADS.irt,Anxiety.irt,Depression.irt,Burnout,Exhaustion,MentalDistance,CognitiveImpairment,EmotionalImpairment,PsychologicalComplaints,PsychosomaticComplaints,Engagement,Absorption,Dedication,Vigor,Dropout,Academic,Personal,Institutional,Social,Economical,Anxiety,Depression,IntAdd,EmotionalConflict,TimeManagement,WorkNeglect,IATscore,Salience,ExcUse,Neglect,Anticipation,LackControl,NeglectSL
688,12/10/2023 8:26:16,3,el,1860295133,12/10/2023 8:20:10,12/10/2023 8:26:16,85.75.98.0,Α,541,ceid,1,2005,1,4,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,3,3,3,5,2,2,2,6,7,7,1,2,6,6,6,6,6,5,7,5,5,5,SQ007,SQ007,SQ002,SQ002,SQ001,SQ007,3,3,3,1,1,4,2,1,2,2,2,2,4,4,3,2,1,1,2,2,1,1,5,6,6,6,4,5,6,5,6,3,3,1,3,1,1,3,1,2,0,1,0,3,0,0,1,0,0,1,0,A0,D1,D1,A0,A0,D0,D0,A0,A0,D0,D4,A0,A1,D0,"362,94","73,82",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"225,68",#N/A,#N/A,#N/A,#N/A,#N/A,"63,44",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"27,6",12,53,5,0,68,"42,3333333333333",55,22,50,44,64,32,2,78,50,41,"99,6666666666667",99,100,100,7,"24,5",18,31,"2,16666666666667",3,2,"1,66666666666667",2,"2,8","1,4","5,44444444444445","5,33333333333333",6,5,2,"1,33333333333333","1,66666666666667",2,2,3,"0,285714285714286","0,714285714285714","1,2","0,9","1,33333333333333","1,75","1,2","0,8","1,2","1,33333333333333",2,"0,666666666666667",2
689,12/10/2023 23:17:00,3,el,530367714,12/10/2023 23:11:14,12/10/2023 23:17:00,85.75.98.0,Α,542,ceid,1,2004,1,1,2,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,4,1,3,2,2,3,3,5,5,4,2,4,3,5,6,4,1,1,6,5,5,7,SQ005,SQ002,SQ006,SQ004,SQ005,SQ005,3,1,1,3,2,2,4,4,3,2,2,2,2,2,3,2,3,1,1,2,2,3,3,2,4,3,3,3,4,2,4,3,3,1,2,2,2,0,2,3,2,2,1,4,2,1,1,1,1,3,2,A1,D1,D1,A0,A1,D1,D1,A1,A2,D1,D1,A1,A1,D2,"342,86","86,22",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"195,85",#N/A,#N/A,#N/A,#N/A,#N/A,"60,79",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"62,2",53,95,25,97,41,60,83,39,58,63,5,75,94,78,21,47,"51,3333333333333",53,49,52,75,66,49,83,"2,41666666666667","1,66666666666667","2,33333333333333","3,66666666666667",2,"2,4","1,8","3,11111111111111",3,"3,66666666666667","2,66666666666667","3,53333333333333","3,33333333333333","3,66666666666667",3,"5,33333333333333","2,33333333333333",1,1,"1,9","1,9",2,"1,75","1,9","2,2","2,2","2,33333333333333",1,"1,33333333333333","1,5"
690,12/10/2023 23:24:09,3,el,486523205,12/10/2023 23:17:10,12/10/2023 23:24:09,85.75.98.0,Α,543,ceid,1,2005,1,1,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,#N/A,1,#N/A,#N/A,2,3,3,3,2,3,3,6,4,4,1,1,4,4,5,4,3,3,6,7,6,6,SQ004,SQ003,SQ003,SQ003,SQ004,SQ002,3,2,2,2,2,2,3,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,3,2,5,2,3,1,4,2,2,2,1,0,1,2,3,2,1,0,1,1,0,0,0,0,1,0,0,0,0,A1,D1,D0,A0,A0,D1,D0,A1,A1,D1,D4,A0,A1,D1,"415,63","115,52",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"251,08",#N/A,#N/A,#N/A,#N/A,#N/A,"49,03",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"40,6",51,52,43,42,15,31,37,17,39,"38,25",24,59,23,47,1,38,36,5,51,52,39,38,34,42,2,"2,33333333333333",2,"2,33333333333333","1,33333333333333","1,2","1,4","2,66666666666667","1,66666666666667","3,66666666666667","2,66666666666667","2,93333333333333","3,33333333333333",2,"3,66666666666667",4,"1,66666666666667","0,714285714285714",1,"0,75","0,3",1,"1,5","0,75","0,2","0,6","1,33333333333333","1,5",1,"0,5"
691,12/10/2023 23:31:23,3,el,1833005559,12/10/2023 23:25:02,12/10/2023 23:31:23,85.75.98.0,Α,544,ceid,1,2005,1,2,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,3,3,4,4,3,4,2,5,5,4,2,2,5,4,5,3,1,1,4,5,5,5,SQ005,SQ004,SQ004,SQ005,SQ002,SQ004,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,3,4,4,3,4,3,5,1,3,3,2,3,0,2,3,1,1,1,1,2,1,0,1,3,3,2,2,2,2,A1,D1,D2,A0,A1,D0,D0,A1,A1,D1,D2,A0,A1,D0,"378,16","80,01",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"239,49",#N/A,#N/A,#N/A,#N/A,#N/A,"58,66",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"69,4",53,71,58,97,68,"55,6666666666667",76,48,43,82,64,82,83,99,19,32,"59,6666666666667",21,60,98,44,"53,5",41,66,3,3,"2,66666666666667","3,33333333333333",3,"2,2","1,2","3,33333333333333","2,33333333333333",4,"3,66666666666667","3,73333333333333","3,33333333333333","2,33333333333333",4,6,3,"0,857142857142857","0,714285714285714","1,75","1,6","2,16666666666667","1,5","1,75","1,4",2,"1,66666666666667","1,5","2,33333333333333","1,5"
692,12/10/2023 23:37:50,3,el,1460019349,12/10/2023 23:31:39,12/10/2023 23:37:50,85.75.98.0,Α,545,ceid,1,2005,1,3,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,1,#N/A,#N/A,1,3,2,4,4,2,3,3,5,4,6,2,2,5,5,7,2,2,1,6,5,6,4,SQ006,SQ007,SQ005,SQ004,SQ006,SQ006,4,4,4,3,2,2,3,3,3,3,2,2,4,5,5,4,4,3,1,3,4,2,3,2,3,3,1,2,2,4,3,4,4,4,1,3,1,1,4,3,4,2,1,0,4,1,1,4,0,3,1,A3,D2,D1,A1,A2,D1,D1,A0,A3,D0,D2,A2,A2,D0,"367,68","67,45",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"244,47",#N/A,#N/A,#N/A,#N/A,#N/A,"55,76",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"65,6",50,71,44,92,71,"74,3333333333333",75,75,73,80,96,75,62,87,97,77,"30,3333333333333",44,15,32,73,80,91,69,"2,91666666666667",4,"2,33333333333333",3,"2,33333333333333","4,4","2,6","2,55555555555556",3,"2,66666666666667",2,"3,33333333333333",3,"2,33333333333333","3,33333333333333",5,3,"1,85714285714286","0,857142857142857","2,3","1,7","3,33333333333333","2,25","2,3","1,8","2,6","2,66666666666667","1,5","2,66666666666667","2,5"
693,12/10/2023 23:44:22,3,el,156346962,12/10/2023 23:38:12,12/10/2023 23:44:22,85.75.98.0,Α,546,ceid,2,2005,1,1,1,#N/A,1,1,#N/A,1,#N/A,1,1,1,1,#N/A,1,#N/A,2,2,3,4,2,2,2,7,6,4,2,5,4,4,7,6,1,1,7,1,1,1,SQ005,SQ007,SQ004,SQ006,SQ007,SQ007,5,5,1,3,4,1,5,5,4,1,1,2,5,5,5,3,1,1,3,4,5,5,0,1,3,3,1,3,6,1,6,3,2,1,0,0,1,4,0,1,3,0,1,2,4,0,4,3,0,3,0,A3,D3,D0,A0,A0,D1,D0,A3,A3,D0,D4,A1,A1,D3,"366,57","82,84",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"215,94",#N/A,#N/A,#N/A,#N/A,#N/A,"67,79",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"64,6",22,96,8,97,100,"52,3333333333333",56,63,38,"83,75",88,100,100,47,93,92,"44,3333333333333",83,50,0,94,"63,5",76,51,"3,08333333333333","3,66666666666667","2,66666666666667","4,66666666666667","1,33333333333333","3,8","3,6","2,66666666666667","3,33333333333333",4,"0,666666666666667","4,06666666666667","2,33333333333333","3,66666666666667","2,33333333333333",5,7,"1,57142857142857","1,42857142857143","1,6",1,"2,66666666666667","1,5","1,6","1,8","1,8","0,666666666666667",2,"2,33333333333333","0,5"
694,12/10/2023 23:50:31,3,el,1342387601,12/10/2023 23:44:45,12/10/2023 23:50:31,85.75.98.0,Α,547,ceid,1,2005,1,2,1,#N/A,1,1,#N/A,1,#N/A,1,1,#N/A,1,1,#N/A,#N/A,1,1,2,5,2,2,2,6,4,6,2,2,4,5,6,5,1,1,6,6,5,5,SQ004,SQ006,SQ005,SQ006,SQ003,SQ002,3,2,2,4,3,3,4,2,4,1,1,1,1,3,2,3,2,1,1,1,1,1,2,2,2,2,4,1,3,1,2,3,0,1,0,3,4,1,1,0,1,1,2,0,0,1,4,3,0,1,0,A1,D1,D0,A0,A1,D0,D0,A1,A1,D1,D1,A1,A1,D0,"342,01","79,72",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"207,98",#N/A,#N/A,#N/A,#N/A,#N/A,"54,31",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"55,4",38,77,15,97,50,"46,6666666666667",49,51,40,59,24,99,75,38,22,29,"16,6666666666667",2,4,44,85,48,41,55,"2,5","2,33333333333333","3,33333333333333","3,33333333333333",1,"2,2",1,"2,11111111111111","1,33333333333333","2,33333333333333","2,66666666666667","3,2","2,66666666666667","2,66666666666667","2,66666666666667","5,33333333333333","2,66666666666667","0,857142857142857","0,285714285714286","1,3","0,7","2,16666666666667","1,5","1,3",1,"0,6","1,66666666666667",1,"3,33333333333333","0,5"
695,12/10/2023 23:57:15,3,el,247232812,12/10/2023 23:51:05,12/10/2023 23:57:15,85.75.98.0,Α,548,ceid,1,2004,1,1,1,#N/A,N,2,#N/A,#N/A,#N/A,1,1,#N/A,1,#N/A,#N/A,#N/A,5,1,3,5,1,2,1,3,5,5,5,4,4,5,5,4,3,2,3,5,4,5,SQ001,SQ004,SQ004,SQ004,SQ004,SQ002,3,3,3,5,4,1,5,5,5,1,1,3,5,3,2,1,1,1,1,2,1,2,1,2,2,1,1,0,1,1,0,2,3,3,1,3,2,2,3,2,2,0,0,2,3,1,2,2,1,2,0,A0,D1,D0,A0,A0,D0,D2,A2,A1,D1,D4,A0,A1,D3,"368,11","68,61",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"245,85",#N/A,#N/A,#N/A,#N/A,#N/A,"53,65",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,67,70,98,34,57,76,61,62,55,66,"80,25",64,100,100,57,14,38,"0,666666666666667",0,0,2,62,47,30,64,"3,25",3,"3,33333333333333",5,"1,66666666666667","2,4","1,4",1,"0,333333333333333","1,33333333333333","1,33333333333333",4,"3,66666666666667","4,33333333333333","3,33333333333333","5,33333333333333","3,33333333333333","0,714285714285714","1,42857142857143","1,8","1,2","2,5","2,25","1,8","1,4","1,8","2,33333333333333",1,"2,33333333333333",2
696,12/11/2023 0:04:06,3,el,568977187,12/10/2023 23:57:36,12/11/2023 0:04:06,85.75.98.0,Α,549,ceid,2,2005,1,1,1,#N/A,1,1,#N/A,1,1,1,1,#N/A,1,#N/A,1,#N/A,4,2,2,4,2,2,2,4,5,6,2,1,6,6,6,5,1,1,7,7,6,7,SQ006,SQ005,SQ006,SQ004,SQ004,SQ004,4,3,3,2,1,2,3,4,3,2,2,2,4,4,4,4,3,2,3,4,4,2,4,3,5,5,5,4,5,4,4,2,2,0,0,1,3,2,2,1,0,1,1,0,3,0,2,1,1,1,0,A2,D1,D2,A2,A2,D0,D0,A2,A2,D1,D4,A2,A1,D0,"386,48","89,83",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"243,04",#N/A,#N/A,#N/A,#N/A,#N/A,"53,61",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"43,4",52,48,10,97,10,"44,3333333333333",41,37,55,68,78,32,84,78,89,87,"91,6666666666667",81,97,97,64,66,80,52,"2,58333333333333","3,33333333333333","1,66666666666667","3,33333333333333",2,"3,8",3,"4,33333333333333",4,5,4,"2,66666666666667",3,"1,66666666666667","2,33333333333333",5,"1,33333333333333","1,71428571428571",1,"1,15","0,4","1,83333333333333",2,"1,15","0,4","1,6",2,"1,5","1,33333333333333",0
697,12/11/2023 0:12:05,3,el,1142628752,12/11/2023 0:04:19,12/11/2023 0:12:05,85.75.98.0,Α,550,ceid,1,2005,1,2,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,3,2,4,3,2,4,3,4,5,5,3,1,7,5,6,5,6,4,6,5,5,6,SQ006,SQ006,SQ004,SQ005,SQ005,SQ006,3,3,2,2,1,2,2,5,3,3,2,2,2,1,2,2,1,1,1,1,1,1,3,4,5,4,1,2,5,2,3,2,0,0,1,3,1,5,1,1,1,1,1,1,2,0,1,1,1,1,1,#N/A,D1,D0,A2,A0,D0,D0,A1,A1,D0,D4,A1,A1,D0,"463,02","65,02",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"346,51",#N/A,#N/A,#N/A,#N/A,#N/A,"51,49",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"36,2",59,52,15,0,55,44,53,28,51,"61,75",43,32,85,87,3,29,68,23,90,91,69,33,43,23,"2,5","2,66666666666667","1,66666666666667","3,33333333333333","2,33333333333333","1,6",1,"3,22222222222222","2,33333333333333","4,66666666666667","2,66666666666667","2,6","3,33333333333333","1,66666666666667","2,66666666666667","2,66666666666667","2,66666666666667",1,"0,571428571428571","1,25","0,8","1,5",2,"1,25","0,8","1,2",1,3,"1,66666666666667","0,5"
699,12/11/2023 12:09:37,3,el,1182603126,12/11/2023 11:47:10,12/11/2023 12:09:37,94.66.119.0,A,551,ceid,1,2005,1,1,1,#N/A,N,1,#N/A,1,1,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,2,1,3,2,3,3,2,4,1,1,4,3,6,3,2,1,4,4,3,2,SQ005,SQ002,SQ005,SQ003,#N/A,SQ005,3,4,3,2,1,1,3,3,2,1,2,2,1,4,5,5,2,1,1,2,1,2,3,2,5,5,4,0,5,2,3,5,4,4,2,5,4,1,3,2,3,1,5,0,0,2,4,3,1,4,1,A3,D3,D0,A0,A2,D1,D2,A0,A2,D0,D3,A1,A1,D3,"1344,37","1075,56",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"221,84",#N/A,#N/A,#N/A,#N/A,#N/A,"46,97",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"78,8",93,52,58,92,99,80,88,81,71,"56,5",82,28,47,69,92,38,"55,6666666666667",11,97,59,37,"74,5",72,77,"2,25","3,33333333333333","1,33333333333333","2,66666666666667","1,66666666666667","3,4","1,4","3,22222222222222","1,66666666666667",5,3,"4,33333333333333",5,2,4,"5,66666666666667",5,"1,28571428571429","1,57142857142857","2,7","2,3","3,5","2,5","2,7","2,8","2,2",3,1,4,3
700,12/11/2023 12:16:06,3,el,641930168,12/11/2023 12:10:35,12/11/2023 12:16:06,94.66.119.0,A,552,ceid,1,2005,1,1,1,#N/A,1,1,#N/A,1,1,1,1,1,1,1,#N/A,#N/A,4,2,3,5,2,3,2,3,2,5,4,1,6,2,3,3,3,2,5,3,3,4,SQ006,SQ003,SQ003,SQ002,SQ006,SQ005,4,3,4,3,2,#N/A,3,3,4,2,1,1,2,3,2,1,1,1,1,4,3,3,1,1,4,3,1,2,4,3,3,3,1,0,0,2,1,5,2,0,0,1,2,1,1,0,5,2,2,1,1,A1,D1,D1,A0,A1,D0,D1,A3,#N/A,D1,D1,A0,A2,D0,"328,24","79,06",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"196,4",#N/A,#N/A,#N/A,#N/A,#N/A,"52,78",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"80,4",91,70,86,57,98,"53,6666666666667",54,56,51,"73,5",90,81,76,47,6,68,"27,3333333333333",33,49,0,32,74,74,74,"2,72727272727273","3,66666666666667","2,5","3,33333333333333","1,33333333333333","1,8","2,4","2,44444444444444","2,66666666666667","3,66666666666667",1,"4,33333333333333","4,66666666666667","2,33333333333333","5,33333333333333","4,66666666666667","4,66666666666667","1,5","0,571428571428571","1,5","0,8","2,33333333333333",2,"1,5","0,8","1,6",1,3,3,0
701,12/11/2023 12:22:24,3,el,738848652,12/11/2023 12:16:23,12/11/2023 12:22:24,94.66.119.0,A,553,ceid,1,2005,1,2,1,#N/A,N,1,#N/A,1,#N/A,1,1,1,1,1,#N/A,1,4,2,3,4,2,3,2,3,2,5,4,2,6,2,4,2,2,2,6,2,2,2,SQ005,SQ002,SQ002,SQ006,SQ006,SQ002,4,4,4,4,3,#N/A,3,3,3,2,1,1,2,3,3,2,2,1,1,3,3,2,1,1,2,3,1,2,3,2,1,3,3,0,1,2,1,1,3,0,1,1,2,0,1,1,3,1,1,1,1,A1,D2,D0,A1,A1,D1,D1,A1,A2,D2,D1,A0,A1,D0,"357,83","70,4",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"183,63",#N/A,#N/A,#N/A,#N/A,#N/A,"103,8",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"88,8",91,82,88,83,100,"47,6666666666667",56,46,41,"76,25",96,100,62,47,29,57,"3,66666666666667",1,10,0,90,"69,5",55,84,"2,90909090909091",4,"3,5",3,"1,33333333333333","2,4",2,"1,77777777777778","1,66666666666667","2,66666666666667",1,"4,66666666666667","4,66666666666667","2,66666666666667","5,33333333333333","4,66666666666667",6,"1,14285714285714","0,857142857142857","1,35","0,9","2,16666666666667","1,25","1,35",1,"1,8","1,33333333333333",1,2,"0,5"
702,12/11/2023 12:29:27,3,el,1542072208,12/11/2023 12:22:47,12/11/2023 12:29:27,94.66.119.0,A,554,ceid,1,2005,1,1,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,1,#N/A,#N/A,1,2,1,2,4,1,1,1,7,1,4,1,2,5,2,6,3,1,1,2,4,6,4,SQ006,SQ004,SQ003,SQ007,SQ006,SQ002,4,5,5,3,1,#N/A,2,2,1,2,1,2,3,5,4,2,3,1,2,3,2,1,4,2,5,6,4,2,5,4,3,1,0,0,0,4,2,2,0,0,2,1,1,3,3,0,0,1,0,0,1,A2,D2,D2,A0,A2,D1,D1,A1,A1,D2,D1,A2,A2,D3,"396,69","70,89",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"276,49",#N/A,#N/A,#N/A,#N/A,#N/A,"49,31",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"75,6",70,61,66,97,84,"35,6666666666667",53,27,27,"50,25",100,41,4,56,80,54,"71,6666666666667",44,99,72,96,85,75,95,"2,54545454545455","4,66666666666667",2,"1,66666666666667","1,66666666666667","3,4","1,8","3,88888888888889",3,"5,33333333333333","3,33333333333333","4,06666666666667",4,2,"4,33333333333333","6,66666666666667","3,33333333333333","1,42857142857143","1,57142857142857","1,05","0,8","1,5",1,"1,05","1,2",1,"0,666666666666667","1,5","1,66666666666667",0
703,12/11/2023 12:34:35,3,el,1156654131,12/11/2023 12:29:46,12/11/2023 12:34:35,94.66.119.0,A,555,ceid,1,2005,1,1,1,#N/A,N,1,#N/A,1,#N/A,1,1,#N/A,1,#N/A,#N/A,#N/A,4,3,3,5,2,2,2,6,4,2,1,1,5,5,7,4,2,2,7,7,7,7,SQ006,SQ005,SQ003,SQ002,SQ003,SQ004,2,3,1,1,1,2,3,3,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,4,3,3,4,4,5,4,4,3,1,0,2,2,3,2,2,3,3,1,0,0,1,1,2,2,3,1,0,A0,D1,D1,A0,A1,D0,D0,A0,A2,D1,D4,A0,A1,D2,"285,7","55,6",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"177,85",#N/A,#N/A,#N/A,#N/A,#N/A,"52,25",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"43,4",64,44,18,83,8,"55,6666666666667",59,37,71,"32,75",14,23,47,47,1,29,73,81,40,98,14,42,35,49,"1,83333333333333",2,"1,33333333333333","2,66666666666667","1,33333333333333","1,2",1,"3,77777777777778",4,"3,66666666666667","3,66666666666667","2,73333333333333",4,"1,66666666666667","2,66666666666667","4,33333333333333",1,"0,714285714285714","1,14285714285714","1,6","1,1","1,83333333333333","2,5","1,6",1,"1,6","2,66666666666667","1,5",2,1
704,12/11/2023 12:46:38,3,el,1055799890,12/11/2023 12:41:46,12/11/2023 12:46:38,94.66.119.0,A,556,ceid,1,2005,1,1,1,#N/A,N,1,#N/A,#N/A,#N/A,1,1,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,2,2,1,2,3,6,4,6,2,2,4,5,5,5,2,2,6,6,6,5,SQ005,SQ004,SQ004,SQ003,SQ005,SQ005,2,1,2,2,1,2,4,4,2,1,1,2,1,2,2,1,2,1,2,1,1,3,0,1,3,2,2,4,5,1,3,3,4,3,4,4,2,4,2,3,4,3,3,2,4,2,4,2,3,2,1,A0,D0,D1,A1,A1,D2,D2,A1,A1,D2,D1,A0,A1,D0,"288,23","61,58",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"182,63",#N/A,#N/A,#N/A,#N/A,#N/A,"44,02",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"51,8",38,77,21,83,40,"82,6666666666667",93,81,74,"43,75",7,32,89,47,3,41,"17,3333333333333",28,24,0,45,"63,5",37,90,2,"1,66666666666667","1,66666666666667","3,33333333333333","1,33333333333333","1,6","1,6","2,33333333333333","2,66666666666667","3,33333333333333",1,"3,06666666666667","2,66666666666667","2,66666666666667",3,"4,66666666666667","2,33333333333333","0,857142857142857",1,"2,95","2,7","3,5","2,75","2,95","2,6",3,"2,33333333333333","3,5","3,33333333333333","3,5"
