"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","ipaddr","G01Q30_researcher","G01Q30_code","department","sex","birth","year","order","entrance","entrance_other","locality","attempt","attempt_other","activities_education","activities_research","activities_entertainment","activities_socialnet","activities_busdevelop","activities_shopping","activities_gambling","activities_creativity","activities_other","frequency_friends","frequency_cultural","frequency_tavern","frequency_sports","frequency_museum","frequency_excursion","frequency_cinema","dropout_Aca01","dropout_Aca03","dropout_Aca04","dropout_Pers06","dropout_Pers08","dropout_Pers09","dropout_Inst12","dropout_Inst13","dropout_Inst14","dropout_Soc16","dropout_Soc20","dropout_SocNew","dropout_Eco22","dropout_Eco23","dropout_Eco24","affcomm_ac1","affcomm_ac2","affcomm_ac3","affcomm_ac4","affcomm_ac5","affcomm_ac6","burnout_ex01","burnout_ex03","burnout_ex04","burnout_md09","burnout_md11","burnout_md13","burnout_ci14","burnout_ci17","burnout_ci18","burnout_ei19","burnout_ei20","burnout_ei23","burnout_plc01","burnout_plc02","burnout_plc03","burnout_plc04","burnout_plc05","burnout_psc06","burnout_psc07","burnout_psc08","burnout_psc09","burnout_psc10","engagement_VI1","engagement_VI2","engagement_DE2","engagement_DE3","engagement_VI3","engagement_AB3","engagement_DE4","engagement_AB4","engagement_AB5","iat_TM01","iat_TM02","iat_EC03","iat_EC04","iat_TM05","iat_WN06","iat_WN07","iat_WN08","iat_WN09","iat_EC10","iat_EC11","iat_EC12","iat_EC13","iat_TM14","iat_EC15","iat_TM16","iat_TM17","iat_EC18","iat_EC19","iat_EC20","hads01","hads02","hads03","hads04","hads05","hads06","hads07","hads08","hads09","hads10","hads11","hads12","hads13","hads14","interviewtime","groupTime283","G01Q30Time","departmentTime","sexTime","birthTime","yearTime","orderTime","entranceTime","localityTime","attemptTime","activitiesTime","frequencyTime","groupTime282","dropoutTime","affcommTime","burnoutTime","engagementTime","iatTime","groupTime285","hads01Time","hads02Time","hads03Time","hads04Time","hads05Time","hads06Time","hads07Time","hads08Time","hads09Time","hads10Time","hads11Time","hads12Time","hads13Time","hads14Time","lca_class","cluster.x","student_profile","cluster.y","cluster"
31,2023-11-15 23:32:18,3,"el",1265352193,2023-11-15 23:20:06,2023-11-15 23:32:18,"85.75.98.0","Α",26,"phys",2,2005,1,1,1,NA,"1","1",NA,1,1,1,1,NA,1,NA,1,NA,3,2,4,5,2,2,3,6,6,5,1,1,6,6,5,5,2,2,6,6,6,6,"SQ007","SQ006","SQ002","SQ001","SQ002","SQ007",3,2,3,2,1,3,3,3,3,2,2,3,2,4,3,3,2,1,1,2,2,2,5,4,5,5,6,5,6,4,6,4,2,0,1,1,1,1,2,3,1,3,0,1,2,1,3,2,2,0,2,"A1","D1","D0","A1","A1","D0","D0","A1","A1","D0","D4","A1","A1","D0",728.21,145.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.22,NA,NA,NA,NA,NA,128.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
32,2023-11-15 23:44:29,3,"el",1739742665,2023-11-15 23:32:50,2023-11-15 23:44:29,"85.75.98.0","Α",27,"phys",1,2005,1,3,1,NA,"N","1",NA,1,NA,1,1,NA,NA,NA,NA,NA,4,2,4,4,2,2,2,6,5,6,2,1,5,6,5,4,4,2,7,7,7,7,"SQ006","SQ004","SQ003","SQ003","SQ004","SQ006",3,3,3,2,2,3,3,2,3,2,1,2,1,3,3,2,5,2,1,2,2,3,3,3,4,4,4,5,5,4,6,3,2,0,1,1,4,1,2,1,1,1,1,1,3,2,3,2,3,0,0,"A1","D1","D1","A1","A1","D1","D0","A1","A1","D0","D4","A1","A1","D3",696.8,134.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.76,NA,NA,NA,NA,NA,170.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"1","Socially_Active_Students","1","1"
33,2023-11-15 23:55:22,3,"el",598063430,2023-11-15 23:44:57,2023-11-15 23:55:22,"85.75.98.0","Α",28,"phys",2,NA,7,2,1,NA,"N","2",NA,1,NA,NA,1,NA,1,NA,NA,NA,1,2,3,2,2,2,3,1,6,2,7,6,1,3,2,1,1,1,6,3,5,3,"SQ005","SQ005","SQ006","SQ006","SQ001","SQ007",3,3,3,4,3,1,3,2,4,2,2,1,1,5,5,3,1,1,1,2,1,2,1,0,0,2,3,3,4,2,4,5,5,0,0,4,3,3,4,0,0,0,1,0,0,0,4,4,0,0,0,"A3","D1","D2","A1","A3","D1","D2","A1","A3","D0","D1","A2","A2","D0",622.4,115.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.52,NA,NA,NA,NA,NA,147.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
34,2023-11-16 00:06:33,3,"el",505624460,2023-11-15 23:56:25,2023-11-16 00:06:33,"85.75.98.0","Α",29,"phys",1,2005,1,1,1,NA,"1","1",NA,1,NA,1,1,NA,NA,NA,1,NA,3,2,3,5,2,2,2,6,4,7,2,3,5,5,5,5,5,2,1,6,6,6,"SQ005","SQ007","SQ001","SQ003","SQ003","SQ004",2,2,3,3,2,4,4,3,2,1,1,1,1,1,3,1,2,1,1,1,1,2,1,4,3,4,3,3,4,2,4,1,2,1,0,1,1,2,2,0,0,1,1,2,0,1,2,2,0,1,0,"A0","D1","D0","A0","A0","D2","D0","A0","A1","D0","D1","A0","A1","D1",605.28,115.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.99,NA,NA,NA,NA,NA,143.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
35,2023-11-16 00:16:36,3,"el",317201613,2023-11-16 00:07:29,2023-11-16 00:16:36,"85.75.98.0","Α",30,"phys",1,2005,1,1,1,NA,"N","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,1,1,3,4,4,5,1,2,7,6,6,6,"SQ006","SQ005","SQ004","SQ003","SQ004","SQ006",3,3,3,4,2,3,4,4,3,2,2,2,3,4,4,2,3,1,1,1,1,1,3,2,3,4,4,3,5,2,5,1,0,0,0,0,2,2,1,2,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545.55,128.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.63,NA,NA,NA,NA,NA,10.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
36,2023-11-16 08:24:15,3,"el",1829987855,2023-11-16 08:14:38,2023-11-16 08:24:15,"94.66.119.0","Α",31,"phys",2,2004,1,2,4,NA,"N","1",NA,1,1,1,1,NA,NA,NA,NA,NA,4,2,3,4,3,2,3,6,6,6,1,1,5,6,2,4,3,1,5,2,2,2,"SQ006","SQ007","SQ002","SQ002","SQ002","SQ005",2,2,3,2,1,3,2,2,2,1,1,1,2,4,4,2,3,1,1,3,2,2,2,3,4,5,4,3,4,2,4,3,2,1,0,3,5,2,4,4,3,2,0,1,1,1,2,2,1,0,0,"A2","D2","D0","A1","A2","D0","D0","A0","A3","D0","D4","A1","A1","D0",573.01,109.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.37,NA,NA,NA,NA,NA,132.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"4","Socially_Engaged_Learners","4","4"
37,2023-11-16 08:36:35,3,"el",987472322,2023-11-16 08:25:16,2023-11-16 08:36:35,"94.66.119.0","Α",32,"phys",2,2005,1,1,1,NA,"1","1",NA,1,NA,1,1,NA,1,NA,NA,NA,4,2,4,3,2,4,2,6,5,7,3,1,6,6,5,1,6,2,6,6,5,6,"SQ006","SQ003","SQ001","SQ002","SQ002","SQ007",4,3,1,4,2,3,4,4,4,4,3,2,2,4,3,1,1,1,2,1,1,1,2,2,3,5,5,1,3,3,4,4,3,1,1,5,5,0,5,1,0,0,1,1,4,4,3,4,4,2,3,"A1","D2","D1","A2","A2","D0","D1","A0","A2","D0","D1","A1","A3","D0",674.67,106.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.88,NA,NA,NA,NA,NA,124.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
38,2023-11-16 08:50:43,3,"el",1519546291,2023-11-16 08:39:47,2023-11-16 08:50:43,"94.66.119.0","Α",33,"phys",2,2005,1,1,1,NA,"N","1",NA,1,1,1,1,NA,1,NA,NA,NA,4,3,3,5,3,3,4,6,6,2,1,1,6,7,5,6,7,2,7,7,7,7,"SQ007","SQ006","SQ003","SQ002","SQ001","SQ003",2,2,1,1,1,1,1,1,1,1,1,1,4,5,5,5,2,5,3,4,2,2,3,4,5,6,6,6,6,4,5,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,"A3","D1","D0","A1","A2","D1","D0","A1","A3","D0","D4","A3","A1","D0",653.6,94.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.74,NA,NA,NA,NA,NA,121.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"4","Socially_Engaged_Learners","4","4"
39,2023-11-16 09:04:26,3,"el",2032133296,2023-11-16 08:51:15,2023-11-16 09:04:26,"94.66.119.0","Α",34,"phys",1,2005,1,1,1,NA,"N","1",NA,1,1,1,1,NA,1,NA,1,NA,3,NA,3,4,2,1,2,6,NA,7,1,2,5,NA,2,NA,6,4,7,6,6,6,"SQ006","SQ006","SQ003","SQ003","SQ003","SQ005",2,1,2,1,1,3,3,2,2,1,1,1,4,5,4,4,3,1,1,2,2,2,5,4,6,6,3,5,5,5,5,5,4,NA,1,1,4,4,3,5,0,2,0,0,2,1,5,5,4,1,0,"A3","D3","D1","A1","A2","D2","D0","A3","A3","D0","D4","A2","A0","D2",788.38,137.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529.65,NA,NA,NA,NA,NA,121.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
40,2023-11-16 09:17:08,3,"el",91235557,2023-11-16 09:05:05,2023-11-16 09:17:08,"94.66.119.0","Α",35,"phys",1,2001,7,2,1,NA,"N","1",NA,1,NA,1,1,NA,1,NA,NA,NA,3,1,3,2,3,2,3,4,5,6,4,4,2,6,6,7,1,1,2,6,6,6,"SQ003","SQ001","SQ005","SQ005","SQ006","SQ004",3,3,2,3,2,4,5,4,3,2,2,1,1,5,4,5,4,5,2,2,3,2,1,2,2,1,2,3,1,1,2,5,4,4,4,3,1,4,4,5,4,4,4,2,3,4,5,4,4,3,4,"A2","D3","D2","A2","A2","D2","D2","A3","A2","D2","D2","A1","A2","D1",719.85,133.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.36,NA,NA,NA,NA,NA,118.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
41,2023-11-16 09:41:05,3,"el",757351718,2023-11-16 09:23:27,2023-11-16 09:41:05,"94.66.119.0","Α",36,"phys",1,2003,3,4,1,NA,"N","1",NA,1,1,1,1,NA,NA,NA,NA,NA,5,1,3,4,2,3,3,2,2,4,3,3,3,4,5,5,2,1,6,6,5,6,"SQ004","SQ002","SQ005","SQ005","SQ005","SQ003",4,3,3,5,4,3,2,2,2,1,1,2,2,4,4,1,1,1,1,1,1,4,3,3,2,2,1,1,1,1,1,3,3,0,0,2,0,1,2,0,4,0,0,0,1,0,0,4,1,0,0,"A1","D1","D0","A1","A0","D0","D0","A1","A2","D0","D4","A0","A1","D0",843.83,114.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.28,NA,NA,NA,NA,NA,214.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
42,2023-11-16 10:00:46,3,"el",1895976648,2023-11-16 09:47:54,2023-11-16 10:00:46,"94.66.119.0","Α",37,"phys",1,2005,1,1,1,NA,"1","1",NA,1,NA,NA,1,NA,1,NA,NA,1,4,3,4,5,1,3,1,6,7,6,1,1,7,6,3,2,2,1,5,7,6,7,"SQ004","SQ007","SQ002","SQ003","SQ003","SQ006",3,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,6,5,5,3,4,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,"A0","D0","D0","A1","A1","D0","D0","A2","A2","D0","D4","A0","A0","D2",768.76,170.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.53,NA,NA,NA,NA,NA,149.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"1","Socially_Active_Students","1","1"
43,2023-11-16 10:19:18,3,"el",1132445413,2023-11-16 10:01:40,2023-11-16 10:19:18,"94.66.119.0","Α",38,"phys",2,2004,2,1,1,NA,"N","1",NA,1,NA,1,1,NA,1,NA,NA,NA,4,3,3,1,2,2,3,6,5,6,2,2,4,6,4,5,6,3,5,5,5,5,"SQ007","SQ005","SQ003","SQ005","SQ003","SQ005",4,3,2,3,1,2,2,2,3,2,2,1,1,5,4,4,4,2,2,3,3,1,2,4,4,4,3,4,4,2,3,4,4,3,1,2,3,3,2,0,5,4,4,1,2,3,3,3,3,2,3,"A2","D2","D1","A2","A3","D0","D1","A2","A2","D1","D1","A2","A2","D1",1055.04,119.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797.4,NA,NA,NA,NA,NA,138.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
44,2023-11-16 10:31:29,3,"el",1139999727,2023-11-16 10:20:30,2023-11-16 10:31:29,"94.66.119.0","Α",39,"phys",1,NA,1,1,1,NA,"N","1",NA,1,1,1,1,NA,1,1,NA,NA,4,1,3,5,2,2,2,6,6,5,2,1,5,5,3,5,5,4,2,4,5,4,"SQ006","SQ004","SQ005","SQ004","SQ004","SQ004",3,2,2,2,1,2,2,2,3,2,1,1,2,1,2,1,3,1,1,1,2,1,3,4,5,3,3,2,3,3,5,4,3,2,2,3,2,1,2,3,2,2,2,3,2,2,3,2,2,0,1,"A0","D1","D0","A0","A0","D0","D0","A0","A0","D0","D4","A0","A1","D1",655.98,100.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.85,NA,NA,NA,NA,NA,134.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
45,2023-11-16 10:46:16,3,"el",110261750,2023-11-16 10:32:39,2023-11-16 10:46:16,"94.66.119.0","Α",40,"phys",1,NA,1,1,1,NA,"N","1",NA,NA,1,1,1,NA,1,NA,NA,NA,3,2,3,4,1,2,2,4,2,4,2,1,4,5,6,6,2,2,6,7,5,7,"SQ007","SQ005","SQ005","SQ005","SQ003","SQ005",2,1,4,3,3,3,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,4,4,3,4,4,4,1,1,4,3,4,4,1,4,NA,2,0,4,0,5,1,1,0,0,"A0","D1","D0","A0","A1","D0","D1","A1","A2","D0","D1","A1","A1","D1",814.73,138.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.12,NA,NA,NA,NA,NA,216.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
47,2023-11-16 16:20:17,3,"el",403743655,2023-11-16 16:03:29,2023-11-16 16:20:17,"85.75.98.0","Α",42,"phys",1,2003,3,1,1,NA,"N","1",NA,1,NA,1,1,NA,NA,NA,NA,NA,3,2,3,5,3,2,3,6,5,6,1,1,6,5,6,6,5,5,7,6,6,5,"SQ006","SQ005","SQ002","SQ002","SQ002","SQ004",3,4,3,2,1,NA,4,3,2,3,1,2,2,4,3,3,1,1,1,2,3,2,1,2,5,4,4,4,4,5,4,3,0,0,1,0,0,3,3,1,NA,1,0,0,1,0,2,2,0,0,0,"A0","D1","D0","A1","A1","D0","D2","A1","A0","D0","D1","A1","A1","D1",1004.1,125.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.05,NA,NA,NA,NA,NA,432.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
48,2023-11-16 18:45:51,3,"el",669941108,2023-11-16 18:36:54,2023-11-16 18:45:51,"85.75.98.0","Α",43,"phys",2,2003,3,1,1,NA,"N","1",NA,1,NA,1,1,NA,NA,NA,NA,NA,4,2,3,4,2,2,2,5,4,3,2,2,5,5,4,5,1,1,6,6,5,6,"SQ006","SQ004","SQ005","SQ002","SQ004","SQ004",3,2,2,3,1,NA,4,4,4,3,1,2,2,1,2,1,3,1,1,1,1,1,3,3,2,2,4,1,4,3,5,1,2,1,1,1,4,3,2,1,1,3,2,2,4,2,4,1,4,1,0,"A0","D1","D2","A0","A0","D1","D0","A2","A1","D1","D4","A0","A0","D0",533.67,117.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.47,NA,NA,NA,NA,NA,101.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
49,2023-11-16 21:42:03,3,"el",1042938706,2023-11-16 21:27:08,2023-11-16 21:42:03,"85.75.98.0","Α",44,"phys",1,NA,3,1,1,NA,"N","1",NA,1,1,1,1,NA,1,NA,NA,NA,5,2,3,4,2,2,2,3,2,4,5,6,3,4,5,4,1,1,5,2,4,3,"SQ005","SQ005","SQ005","SQ006","SQ007","SQ003",4,3,2,4,4,2,4,4,2,2,2,2,4,3,4,3,3,2,1,2,1,1,0,1,2,2,4,3,1,1,1,5,4,3,4,4,4,5,5,4,3,4,3,2,5,3,4,4,4,3,3,"A1","D1","D1","A1","A1","D1","D2","A2","A1","D2","D2","A2","A1","D2",892.08,173.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625.28,NA,NA,NA,NA,NA,93.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
50,2023-11-16 21:51:29,3,"el",1322750472,2023-11-16 21:42:50,2023-11-16 21:51:29,"85.75.98.0","Α",45,"phys",1,2003,3,1,1,NA,"1","1",NA,1,NA,1,1,NA,1,NA,NA,1,3,2,3,4,2,2,3,3,5,5,2,1,6,6,2,3,3,2,6,5,5,5,"SQ004","SQ004","SQ004","SQ005","SQ005","SQ004",4,3,3,4,2,3,3,3,4,3,2,2,3,5,4,3,3,2,2,3,2,2,2,2,3,4,3,5,4,4,2,4,2,1,4,2,4,4,3,3,4,2,2,3,3,3,2,2,2,1,0,"A0","D1","D1","A2","A1","D1","D2","A1","A1","D2","D1","A2","A1","D1",516.98,110.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.55,NA,NA,NA,NA,NA,97.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
51,2023-11-16 22:06:09,3,"el",761725972,2023-11-16 21:54:36,2023-11-16 22:06:09,"85.75.98.0","Α",46,"phys",2,2001,7,1,1,NA,"N","1",NA,1,1,1,1,1,1,NA,NA,NA,4,3,3,4,2,4,2,3,5,1,5,5,2,2,4,1,2,2,6,4,6,6,"SQ002","SQ005","SQ005","SQ007","SQ005","SQ007",4,4,3,4,2,2,3,4,2,4,1,3,4,5,5,3,2,3,3,3,3,3,1,1,4,5,1,4,3,3,4,4,2,0,1,3,4,1,2,2,5,2,2,0,2,1,4,3,3,1,1,"A2","D3","D1","A1","A2","D0","D2","A1","A3","D2","D1","A1","A2","D1",689.36,131.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.41,NA,NA,NA,NA,NA,166.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"4","Socially_Engaged_Learners","4","4"
52,2023-11-16 22:17:26,3,"el",1001282637,2023-11-16 22:06:33,2023-11-16 22:17:26,"85.75.98.0","Α",47,"phys",2,2000,4,1,4,NA,"N","3",NA,1,1,1,1,1,1,NA,NA,1,4,2,4,4,2,3,2,3,5,2,5,5,3,2,4,2,3,1,7,3,6,6,"SQ003","SQ004","SQ005","SQ007","SQ003","SQ007",4,4,4,4,2,1,2,2,3,4,3,4,4,5,5,4,2,4,4,4,4,3,1,2,3,4,2,2,4,2,3,3,1,0,0,1,4,1,2,0,3,1,0,0,1,0,3,3,1,0,0,"A3","D3","D2","A3","A3","D2","D2","A1","A2","D2","D2","A3","A2","D2",650.08,157.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.21,NA,NA,NA,NA,NA,128.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"4","Socially_Engaged_Learners","4","4"
53,2023-11-16 22:26:05,3,"el",1598637035,2023-11-16 22:18:00,2023-11-16 22:26:05,"85.75.98.0","Α",48,"phys",1,1994,7,1,1,NA,"N","1",NA,NA,NA,1,NA,NA,1,NA,1,NA,4,3,3,2,2,2,3,3,4,5,5,2,2,5,3,4,6,4,6,4,4,4,"SQ005","SQ003","SQ006","SQ003","SQ005","SQ004",3,4,2,3,1,NA,3,3,4,4,3,5,4,5,5,4,4,2,2,1,4,2,2,3,3,2,2,3,3,4,3,4,3,2,4,4,3,3,4,3,2,2,3,0,1,1,2,2,1,3,3,"A3","D1","D1","A1","A2","D2","D2","A2","A2","D1","D1","A2","A2","D1",482.04,105.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.3,NA,NA,NA,NA,NA,91.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"1","Socially_Active_Students","1","1"
54,2023-11-16 22:34:33,3,"el",1787829057,2023-11-16 22:26:28,2023-11-16 22:34:33,"85.75.98.0","Α",49,"phys",2,2002,4,1,1,NA,"N","1",NA,1,NA,1,1,NA,NA,NA,NA,NA,4,3,2,2,2,2,3,3,2,3,6,6,3,1,5,1,2,2,7,6,2,3,"SQ001","SQ006","SQ007","SQ006","SQ007","SQ007",5,4,4,4,4,4,3,3,3,2,1,1,4,5,4,5,1,2,5,2,1,1,1,2,2,1,2,4,3,1,2,1,1,0,0,3,2,0,2,1,4,3,1,0,1,0,2,2,2,2,0,"A3","D1","D2","A3","A3","D2","D2","A2","A3","D2","D1","A3","A2","D1",481.1,105.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,NA,NA,NA,NA,74.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
55,2023-11-16 22:44:40,3,"el",234388400,2023-11-16 22:35:20,2023-11-16 22:44:40,"85.75.98.0","Α",50,"phys",1,2003,3,2,1,NA,"N","1",NA,1,NA,1,NA,NA,NA,NA,1,NA,3,2,3,2,2,3,2,6,5,5,2,1,6,5,3,5,5,5,6,6,6,6,"SQ006","SQ005","SQ002","SQ001","SQ001","SQ005",3,2,3,2,1,3,1,1,2,1,1,3,3,2,2,1,3,2,2,2,2,2,3,4,4,4,3,3,5,4,4,3,2,0,1,1,1,5,1,1,1,0,0,0,2,1,3,3,1,1,0,"A1","D0","D0","A0","A2","D2","D0","A1","A0","D0","D4","A1","A1","D0",557.17,167.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.1,NA,NA,NA,NA,NA,79.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"1","Socially_Active_Students","1","1"
56,2023-11-16 22:55:46,3,"el",651103839,2023-11-16 22:45:21,2023-11-16 22:55:46,"85.75.98.0","Α",51,"phys",1,2000,7,1,1,NA,"N","1",NA,1,1,1,1,NA,NA,NA,NA,NA,3,3,3,4,2,2,3,6,4,4,6,2,4,6,5,6,2,1,7,3,5,3,"SQ006","SQ006","SQ004","SQ002","SQ002","SQ006",4,3,3,3,2,3,3,3,2,4,3,3,3,4,4,3,2,1,4,2,2,3,3,4,4,5,4,2,4,3,5,2,1,1,1,2,3,1,2,1,1,1,2,1,1,1,3,2,3,1,0,"A1","D1","D1","A0","A1","D0","D1","A1","A1","D1","D1","A2","A1","D2",621.02,117.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.35,NA,NA,NA,NA,NA,86.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
57,2023-11-16 23:05:13,3,"el",124857559,2023-11-16 22:56:28,2023-11-16 23:05:13,"85.75.98.0","Α",52,"phys",1,2003,3,1,1,NA,"1","1",NA,1,NA,1,1,NA,1,NA,NA,NA,4,2,3,4,2,2,3,6,5,3,1,1,3,3,4,2,4,3,7,7,7,7,"SQ006","SQ003","SQ004","SQ005","SQ005","SQ004",3,3,2,2,2,4,4,3,2,2,1,2,3,4,3,1,1,1,1,2,3,2,2,2,3,5,5,4,6,2,5,4,2,1,2,4,4,1,4,0,3,3,0,1,3,0,4,3,3,3,1,"A2","D2","D0","A0","A1","D0","D0","A0","A2","D1","D1","A2","A1","D1",521.38,98.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.28,NA,NA,NA,NA,NA,108.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"3","Balanced_Learners","3","3"
58,2023-11-16 23:15:55,3,"el",1351934176,2023-11-16 23:05:53,2023-11-16 23:15:55,"85.75.98.0","Α",53,"phys",2,NA,4,1,1,NA,"1","1",NA,1,1,1,1,1,1,NA,NA,1,5,3,4,5,2,4,3,4,3,4,6,3,5,7,1,1,1,1,7,7,4,7,"SQ005","SQ007","SQ006","SQ004","SQ004","SQ005",4,2,2,4,3,2,2,3,4,4,3,2,3,5,5,4,1,3,5,4,4,1,2,3,3,5,5,5,4,2,3,4,1,0,3,5,1,4,4,1,4,3,5,1,3,2,4,4,3,1,1,"A2","D2","D1","A3","A2","D0","D1","A1","A2","D1","D1","A1","A2","D0",598.17,146.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.43,NA,NA,NA,NA,NA,85.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"4","Socially_Engaged_Learners","4","4"
59,2023-11-16 23:25:43,3,"el",1218890088,2023-11-16 23:16:29,2023-11-16 23:25:43,"85.75.98.0","Α",54,"phys",1,2002,3,3,4,NA,"N","2",NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,2,4,1,1,2,5,6,3,5,1,6,3,1,1,1,1,6,4,4,6,"SQ007","SQ007","SQ005","SQ005","SQ004","SQ006",3,2,2,2,3,1,1,2,2,1,1,1,4,5,5,3,2,3,5,4,5,1,1,1,3,4,2,2,4,2,4,0,2,2,0,3,4,0,3,0,5,0,4,0,4,0,1,5,3,0,1,"A3","D1","D1","A2","A2","D1","D2","A2","A3","D1","D1","A1","A1","D0",551.95,92.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.66,NA,NA,NA,NA,NA,115.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"1","Socially_Active_Students","1","1"
